C,SETP.WORLD,DVD_STATIONOWNER,AEMO,PUBLIC,2017/07/08,02:15:04,0000000285202918,,0000000285202674
I,PARTICIPANT_REGISTRATION,STATIONOWNER,1,EFFECTIVEDATE,PARTICIPANTID,STATIONID,VERSIONNO,LASTCHANGED
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/11 00:00:00",STANWELL,WINDHILL,40,"2000/02/09 13:02:17"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/15 00:00:00",COALCO,NORTHP,39,"2000/02/15 12:56:42"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/15 00:00:00",COALCO,OSBORNE,39,"2000/02/15 12:56:42"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/15 00:00:00",COALCO,PLAYF,39,"2000/02/15 12:56:42"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/24 00:00:00",STANWELL,BARRON,42,"2000/03/02 14:20:34"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/24 00:00:00",STANWELL,KAREEYA,42,"2000/03/02 14:20:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/24 00:00:00",STANWELL,MACKAY,42,"2000/03/02 14:20:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/24 00:00:00",STANWELL,STANWELL,42,"2000/03/02 14:20:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/02/24 00:00:00",STANWELL,WINDHILL,42,"2000/03/02 14:20:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,BHILLGT,7,"2000/03/22 10:51:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,BROWNMT,7,"2000/03/22 10:51:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,BURRIN,7,"2000/03/22 10:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,ERARING,7,"2000/03/22 10:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,HUMENSW,7,"2000/03/22 10:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,HUMEV,7,"2000/03/22 10:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,KEEPIT,7,"2000/03/22 10:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,NORTHGT,7,"2000/03/22 10:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,SHOALHAV,7,"2000/03/22 10:51:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/03/22 00:00:00",PACPOWER,WG,7,"2000/03/22 10:51:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/04/05 00:00:00",PEAKCO,DRYCGT,8,"2000/04/04 17:26:05"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/04/05 00:00:00",PEAKCO,MINTARO,8,"2000/04/04 17:26:05"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/04/05 00:00:00",PEAKCO,PORTLCN,8,"2000/04/04 17:26:06"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/04/05 00:00:00",PEAKCO,SNUG,8,"2000/04/04 17:26:06"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/04/06 00:00:00",DIRLINKP,DIRECTLINK,1,"2000/04/06 10:46:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/04/13 00:00:00",SOLARIS,UWS,1,"2000/04/17 15:09:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,CALLIDE,11,"2000/05/24 11:41:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,CALLIDEC,11,"2000/05/24 11:41:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,FARLEIGH,11,"2000/05/24 11:41:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,MACKNADE,11,"2000/05/24 11:41:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,MARIAN,11,"2000/05/24 11:41:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,PLANECRK,11,"2000/05/24 11:41:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,PLEYSTOW,11,"2000/05/24 11:41:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,RCOURSE,11,"2000/05/24 11:41:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,STHJST,11,"2000/05/24 11:41:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/05/24 00:00:00",CSENERGY,SWANBANK,11,"2000/05/24 11:41:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/04 00:00:00",ECOGEN,JEERA,3,"2000/07/03 12:13:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/04 00:00:00",ECOGEN,JEERB,3,"2000/07/03 12:13:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/04 00:00:00",ECOGEN,NEWPORT,3,"2000/07/03 12:13:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/14 00:00:00",PEAKCO,DRYCGT,9,"2000/07/14 10:16:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/14 00:00:00",PEAKCO,MINTARO,9,"2000/07/14 10:16:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/14 00:00:00",PEAKCO,PORTLCN,9,"2000/07/14 10:16:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/14 00:00:00",PEAKCO,SNUG,9,"2000/07/14 10:16:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/20 00:00:00",SOUTHHYD,DARTM,17,"2000/07/20 09:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/20 00:00:00",SOUTHHYD,EILDON,17,"2000/07/20 09:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/20 00:00:00",SOUTHHYD,MCKAY,17,"2000/07/20 09:51:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/20 00:00:00",SOUTHHYD,WKIEWA,17,"2000/07/20 09:51:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/25 00:00:00",PEAKCO,DRYCGT,10,"2000/07/25 10:10:26"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/25 00:00:00",PEAKCO,MINTARO,10,"2000/07/25 10:10:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/25 00:00:00",PEAKCO,PORTLCN,10,"2000/07/25 10:10:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/25 00:00:00",PEAKCO,SNUG,10,"2000/07/25 10:10:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/27 00:00:00",STANWELL,BARRON,43,"2000/07/27 10:21:04"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/27 00:00:00",STANWELL,KAREEYA,43,"2000/07/27 10:21:04"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/27 00:00:00",STANWELL,MACKAY,43,"2000/07/27 10:21:05"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/27 00:00:00",STANWELL,MULGRAVE,43,"2000/07/27 10:21:05"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/27 00:00:00",STANWELL,STANWELL,43,"2000/07/27 10:21:06"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/07/27 00:00:00",STANWELL,WINDHILL,43,"2000/07/27 10:21:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/07 00:00:00",PEAKCO,DRYCGT,11,"2000/09/07 10:42:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/07 00:00:00",PEAKCO,MINTARO,11,"2000/09/07 10:42:19"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/07 00:00:00",PEAKCO,PORTLCN,11,"2000/09/07 10:42:19"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/07 00:00:00",PEAKCO,SNUG,11,"2000/09/07 10:42:19"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/07 00:00:00",NPSAIL,NPPPPS,11,"2000/09/07 10:45:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",QTPTC,BARCALDN,44,"2000/09/11 10:35:25"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",QTPTC,COLNSV,44,"2000/09/11 10:35:26"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",QTPTC,G/STONE,44,"2000/09/11 10:35:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",QTPTC,MSTUART,44,"2000/09/11 10:35:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",QTPTC,OAKEY,44,"2000/09/11 10:35:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",QTPTC,YABULU,44,"2000/09/11 10:35:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",SECV,APS,44,"2000/09/11 10:36:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",SECV,VICSMLT,44,"2000/09/11 10:36:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",STANWELL,BARRON,44,"2000/09/11 10:36:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",STANWELL,KAREEYA,44,"2000/09/11 10:36:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",STANWELL,MACKAY,44,"2000/09/11 10:36:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",STANWELL,MULGRAVE,44,"2000/09/11 10:36:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",STANWELL,STANWELL,44,"2000/09/11 10:36:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",STANWELL,WINDHILL,44,"2000/09/11 10:36:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",TARONG,TARONG,44,"2000/09/11 10:37:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",TARONG,WIVENHOE,44,"2000/09/11 10:37:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",YALLOURN,YALLOURN,44,"2000/09/11 10:38:14"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",MACQGEN,BAYSW,44,"2000/09/11 10:42:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",MACQGEN,HUNTVGT,44,"2000/09/11 10:42:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",MACQGEN,LIDDELL,44,"2000/09/11 10:42:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/11 00:00:00",MACQGEN,TOMAGO,44,"2000/09/11 10:42:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,BHILLGT,12,"2000/09/28 09:41:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,BROWNMT,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,BURRIN,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,ERARING,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,HUMENSW,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,HUMEV,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,KEEPIT,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,NORTHGT,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,SHOALHAV,12,"2000/09/28 09:41:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PACPOWER,WG,12,"2000/09/28 09:41:25"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PEAKCO,DRYCGT,12,"2000/09/28 09:41:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PEAKCO,MINTARO,12,"2000/09/28 09:41:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PEAKCO,PORTLCN,12,"2000/09/28 09:41:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/09/28 00:00:00",PEAKCO,SNUG,12,"2000/09/28 09:41:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/11/21 00:00:00",AGLE,BHASZINC,7,"2000/11/21 09:32:59"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",DIRLINKP,DIRECTLINK,2,"2000/12/19 08:53:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",ECOGEN,JEERA,45,"2000/12/19 13:52:25"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",ECOGEN,JEERB,45,"2000/12/19 13:52:26"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",ECOGEN,NEWPORT,45,"2000/12/19 13:52:26"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",MACQGEN,BAYSW,45,"2000/12/19 13:52:34"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",MACQGEN,HUNTVGT,45,"2000/12/19 13:52:34"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",MACQGEN,LIDDELL,45,"2000/12/19 13:52:34"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",MACQGEN,TOMAGO,45,"2000/12/19 13:52:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,BHILLGT,45,"2000/12/19 13:52:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,BROWNMT,45,"2000/12/19 13:52:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,BURRIN,45,"2000/12/19 13:52:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,ERARING,45,"2000/12/19 13:52:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,HUMENSW,45,"2000/12/19 13:52:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,HUMEV,45,"2000/12/19 13:52:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,KEEPIT,45,"2000/12/19 13:52:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,NORTHGT,45,"2000/12/19 13:52:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,SHOALHAV,45,"2000/12/19 13:52:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PACPOWER,WG,45,"2000/12/19 13:52:41"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PEAKCO,DRYCGT,45,"2000/12/19 13:52:44"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PEAKCO,MINTARO,45,"2000/12/19 13:52:44"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PEAKCO,PORTLCN,45,"2000/12/19 13:52:44"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",PEAKCO,SNUG,45,"2000/12/19 13:52:44"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",SECV,APS,45,"2000/12/19 13:52:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",SECV,VICSMLT,45,"2000/12/19 13:52:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",SOUTHHYD,DARTM,45,"2000/12/19 13:52:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",SOUTHHYD,EILDON,45,"2000/12/19 13:52:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",SOUTHHYD,MCKAY,45,"2000/12/19 13:52:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2000/12/19 00:00:00",SOUTHHYD,WKIEWA,45,"2000/12/19 13:52:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CAPTPL,CALLIDEC,14,"2001/01/18 10:52:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,CALLIDE,14,"2001/01/18 10:52:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,CALLIDEC1,14,"2001/01/18 10:52:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,FARLEIGH,14,"2001/01/18 10:52:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,MACKNADE,14,"2001/01/18 10:52:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,MARIAN,14,"2001/01/18 10:52:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,PLANECRK,14,"2001/01/18 10:52:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,PLEYSTOW,14,"2001/01/18 10:52:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,RCOURSE,14,"2001/01/18 10:52:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,STHJST,14,"2001/01/18 10:52:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",CSENERGY,SWANBANK,14,"2001/01/18 10:52:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/01/18 00:00:00",REDBANK,REDBANK1,14,"2001/01/18 10:52:59"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/05/08 00:00:00",DEIBDL,DEIBDL,1,"2001/05/08 11:05:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/05/15 00:00:00",METPL,MILLMERN,1,"2001/05/15 08:43:21"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/05/31 00:00:00",ERGON,ERG_AS,39,"2001/05/31 09:45:19"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/05/31 00:00:00",ERGON,JACKSGUL,39,"2001/05/31 09:45:20"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/05/31 00:00:00",ERGON,WGULLY,39,"2001/05/31 09:45:20"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,BLOWER,10,"2001/06/22 11:13:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,GUTHEGA,10,"2001/06/22 11:13:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,MURRAY,10,"2001/06/22 11:13:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,MURRAY1,10,"2001/06/22 11:13:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,MURRAY2,10,"2001/06/22 11:13:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNOWY,10,"2001/06/22 11:13:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNOWY1,10,"2001/06/22 11:13:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNOWY2,10,"2001/06/22 11:13:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNOWY3,10,"2001/06/22 11:13:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNOWY4,10,"2001/06/22 11:13:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNOWY5,10,"2001/06/22 11:13:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNOWY6,10,"2001/06/22 11:13:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,SNWYGJP2,10,"2001/06/22 11:13:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,TUMUT1,10,"2001/06/22 11:13:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,TUMUT2,10,"2001/06/22 11:13:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/06/22 00:00:00",SNOWY,TUMUT3,10,"2001/06/22 11:13:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,CALLIDE,45,"2001/07/17 09:06:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,CALLIDEC1,45,"2001/07/17 09:06:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,FARLEIGH,45,"2001/07/17 09:06:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,MARIAN,45,"2001/07/17 09:06:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,PLEYSTOW,45,"2001/07/17 09:06:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,RCOURSE,45,"2001/07/17 09:06:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,STHJST,45,"2001/07/17 09:06:14"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",CSENERGY,SWANBANK,45,"2001/07/17 09:06:14"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",STANWELL,BARRON,45,"2001/07/17 09:06:22"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",STANWELL,KAREEYA,45,"2001/07/17 09:06:22"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",STANWELL,MACKAY,45,"2001/07/17 09:06:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",STANWELL,MULGRAVE,45,"2001/07/17 09:06:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",STANWELL,RPCG,45,"2001/07/17 09:06:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",STANWELL,STANWELL,45,"2001/07/17 09:06:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/17 00:00:00",STANWELL,WINDHILL,45,"2001/07/17 09:06:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CSENERGY,CALLIDE,46,"2001/07/24 09:46:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CSENERGY,FARLEIGH,46,"2001/07/24 09:46:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CSENERGY,MARIAN,46,"2001/07/24 09:46:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CSENERGY,PLEYSTOW,46,"2001/07/24 09:46:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CSENERGY,RCOURSE,46,"2001/07/24 09:46:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CSENERGY,STHJST,46,"2001/07/24 09:46:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CSENERGY,SWANBANK,46,"2001/07/24 09:46:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/07/24 00:00:00",CAPTPL,CALLIDEC,46,"2001/07/24 09:47:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/08/15 00:00:00",METPL,MILLMERN,2,"2001/08/15 09:23:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/09/03 00:00:00",ENERGEX,PINDARI,10,"2001/09/03 10:06:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/09/04 00:00:00",LOYYANGA,LOYYANGA,3,"2001/09/04 10:10:42"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/09/12 00:00:00",CSENERGY,CALLIDE,47,"2001/09/12 08:55:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2001/09/12 00:00:00",CSENERGY,FARLEIGH,47,"2001/09/12 08:55:52"
